Unnamed: 0_level_0 Rk,Unnamed: 1_level_0 Player,Unnamed: 2_level_0 Nation,Unnamed: 3_level_0 Pos,Unnamed: 4_level_0 Squad,Unnamed: 5_level_0 Comp,Unnamed: 6_level_0 Age,Unnamed: 7_level_0 Born,Unnamed: 8_level_0 90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Unnamed: 21_level_0 Int,Unnamed: 22_level_0 Tkl+Int,Unnamed: 23_level_0 Clr,Unnamed: 24_level_0 Err,Unnamed: 25_level_0 Matches
2401,Benjamin Šeško,si SVN,"FW,MF",RB Leipzig,de Bundesliga,21,2003,26.4,7,3,0,4,3,3,11,27.3,8,15,4,11,5,12,20,0,Matches
2402,Ryan Sessegnon,eng ENG,"FW,DF",Fulham,eng Premier League,24,2000,6.4,27,13,11,11,5,9,20,45.0,11,13,1,12,3,30,18,0,Matches
2403,Stephan El Shaarawy,it ITA,"DF,MF",Roma,it Serie A,31,1992,12.2,16,12,4,6,6,6,12,50.0,6,4,0,4,10,26,13,0,Matches
2404,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,29,1995,3.9,4,3,2,2,0,2,2,100.0,0,6,1,5,2,6,7,0,Matches
2405,Alen Sherri,al ALB,GK,Cagliari,it Serie A,26,1997,6.9,1,0,1,0,0,1,2,50.0,1,0,0,0,1,2,1,0,Matches
2406,Eldor Shomurodov,uz UZB,"FW,MF",Roma,it Serie A,29,1995,12.2,14,6,2,7,5,3,6,50.0,3,10,1,9,3,17,5,0,Matches
2407,Djibril Sidibé,fr FRA,DF,Toulouse,fr Ligue 1,32,1992,23.3,65,36,34,22,9,31,50,62.0,19,11,3,8,20,85,64,1,Matches
2408,Armindo Sieb,de GER,"FW,MF",Mainz 05,de Bundesliga,21,2003,8.5,10,4,4,5,1,3,10,30.0,7,4,0,4,1,11,7,0,Matches
2409,Benjamin Siegrist,ch SUI,GK,Genoa,it Serie A,32,1992,1.7,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,Matches
2410,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,28,1995,26.7,44,27,15,23,6,27,56,48.2,29,34,9,25,16,60,44,1,Matches
2411,Tim Siersleben,de GER,DF,Heidenheim,de Bundesliga,24,2000,13.1,21,14,12,8,1,7,17,41.2,10,19,6,13,20,41,66,0,Matches
2412,Zain Silcott-Duberry,ms MSR,FW,Bournemouth,eng Premier League,19,2005,0.0,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,Matches
2413,Kiliann Sildillia,fr FRA,DF,Freiburg,de Bundesliga,22,2002,8.9,17,10,8,6,3,7,13,53.8,6,16,5,11,11,28,38,0,Matches
2414,André Silva,pt POR,FW,Werder Bremen,de Bundesliga,28,1995,4.2,2,2,1,1,0,0,1,0.0,1,3,1,2,0,2,3,0,Matches
2415,André Silva,pt POR,"FW,MF",RB Leipzig,de Bundesliga,28,1995,1.5,1,1,1,0,0,0,1,0.0,1,1,0,1,1,2,2,0,Matches
2416,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,29,1994,29.7,56,37,17,30,9,25,56,44.6,31,36,7,29,23,79,32,3,Matches
2417,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,27,1997,21.4,37,26,16,19,2,23,44,52.3,21,26,8,18,22,59,59,0,Matches
2418,Fábio Silva,pt POR,FW,Las Palmas,es La Liga,22,2002,20.7,12,7,4,5,3,4,14,28.6,10,12,0,12,4,16,27,0,Matches
2419,Jota Silva,pt POR,"FW,MF",Nott'ham Forest,eng Premier League,24,1999,9.5,27,14,12,13,2,6,27,22.2,21,9,1,8,12,39,17,0,Matches
2420,Eric da Silva Moreira,de GER,"MF,DF",Nott'ham Forest,eng Premier League,18,2006,0.3,2,2,2,0,0,2,6,33.3,4,0,0,0,1,3,0,0,Matches
2421,Rui Silva,pt POR,GK,Betis,es La Liga,30,1994,15.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,7,0,Matches
2422,Marco Silvestri,it ITA,GK,Empoli,it Serie A,33,1991,5.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,1,Matches
2423,Abdallah Sima,sn SEN,"FW,MF",Brest,fr Ligue 1,23,2001,13.8,15,11,2,5,8,4,11,36.4,7,9,1,8,1,16,9,0,Matches
2424,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,24,2000,0.6,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,Matches
2425,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,29,1995,4.7,2,0,0,1,1,1,6,16.7,5,9,2,7,1,3,6,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2426,Giuliano Simeone,ar ARG,MF,Atlético Madrid,es La Liga,21,2002,21.4,27,13,6,11,10,15,30,50.0,15,22,3,19,14,41,22,1,Matches
2427,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,29,1995,29.0,20,14,4,7,9,7,22,31.8,15,11,0,11,12,32,13,0,Matches
2428,Unai Simón,es ESP,GK,Athletic Club,es La Liga,27,1997,21.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,14,4,Matches
2429,Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,21,2003,23.9,28,21,5,15,8,12,26,46.2,14,19,3,16,12,40,19,1,Matches
2430,Jahmai Simpson-Pusey,eng ENG,DF,Manchester City,eng Premier League,18,2005,1.1,1,0,1,0,0,0,1,0.0,1,1,1,0,0,1,2,0,Matches
2431,Danel Sinani,lu LUX,"FW,MF",St. Pauli,de Bundesliga,27,1997,13.9,14,11,2,7,5,6,14,42.9,8,12,1,11,1,15,13,0,Matches
2432,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,fr Ligue 1,24,1999,25.5,33,20,10,14,9,11,23,47.8,12,16,2,14,13,46,38,0,Matches
2433,Wilfried Singo,ci CIV,DF,Monaco,fr Ligue 1,23,2000,23.3,37,23,24,10,3,20,28,71.4,8,17,9,8,43,80,110,2,Matches
2434,Luis Sinisterra,co COL,"FW,MF",Bournemouth,eng Premier League,25,1999,2.6,7,2,3,2,2,0,4,0.0,4,3,0,3,1,8,8,0,Matches
2435,Daley Sinkgraven,nl NED,DF,Las Palmas,es La Liga,29,1995,1.0,5,1,3,2,0,1,3,33.3,2,1,0,1,1,6,2,0,Matches
2436,Tobias Sippel,de GER,GK,Gladbach,de Bundesliga,36,1988,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2437,Jailson Siqueira,br BRA,"DF,MF",Celta Vigo,es La Liga,28,1995,6.8,13,11,9,3,1,9,11,81.8,2,6,4,2,9,22,28,1,Matches
2438,Ayanda Sishuba,be BEL,FW,Rennes,fr Ligue 1,19,2005,0.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
2439,Ibrahim Sissoko,ml MLI,FW,Saint-Étienne,fr Ligue 1,28,1995,9.1,11,9,5,3,3,2,5,40.0,3,10,2,8,2,13,13,0,Matches
2440,Ibrahima Sissoko,ml MLI,MF,Bochum,de Bundesliga,26,1997,29.0,66,44,30,31,5,24,45,53.3,21,39,11,28,36,102,61,0,Matches
2441,Niama Sissoko,ml MLI,"FW,MF",Reims,fr Ligue 1,18,2005,0.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
2442,Antonio Sivera,es ESP,GK,Alavés,es La Liga,27,1996,31.2,2,1,2,0,0,2,2,100.0,0,1,0,1,0,2,20,0,Matches
2443,Tim Skarke,de GER,"FW,MF",Union Berlin,de Bundesliga,27,1996,12.9,14,11,5,8,1,10,19,52.6,9,7,0,7,5,19,17,0,Matches
2444,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,de Bundesliga,29,1995,24.8,40,22,15,21,4,18,44,40.9,26,30,7,23,31,71,45,4,Matches
2445,Oliver Skipp,eng ENG,MF,Leicester City,eng Premier League,23,2000,12.5,21,4,6,12,3,9,15,60.0,6,23,7,16,11,32,11,2,Matches
2446,Leo Skiri Østigård,no NOR,DF,Rennes,fr Ligue 1,24,1999,13.6,20,18,16,4,0,15,22,68.2,7,12,10,2,15,35,81,1,Matches
2447,Leo Skiri Østigård,no NOR,DF,Hoffenheim,de Bundesliga,24,1999,10.3,9,7,5,4,0,4,6,66.7,2,17,9,8,9,18,111,0,Matches
2448,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,33,1991,26.3,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,13,2,Matches
2449,Andreas Skov Olsen,dk DEN,"FW,MF",Wolfsburg,de Bundesliga,24,1999,5.9,8,6,5,3,0,4,4,100.0,0,4,0,4,2,10,12,0,Matches
2450,Robert Skov,dk DEN,"DF,MF",Union Berlin,de Bundesliga,28,1996,9.5,15,11,8,7,0,10,20,50.0,10,8,1,7,8,23,9,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2451,Milan Škriniar,sk SVK,DF,Paris S-G,fr Ligue 1,29,1995,4.2,7,5,3,4,0,3,3,100.0,0,7,6,1,3,10,16,0,Matches
2452,Steven Skrzybski,de GER,"MF,FW",Holstein Kiel,de Bundesliga,31,1992,14.7,19,6,7,6,6,7,24,29.2,17,16,0,16,11,30,11,0,Matches
2453,Naatan Skyttä,fi FIN,FW,Toulouse,fr Ligue 1,22,2002,0.1,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,Matches
2454,William Smallbone,ie IRL,MF,Southampton,eng Premier League,24,2000,7.7,20,13,9,9,2,7,22,31.8,15,8,0,8,2,22,14,2,Matches
2455,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,33,1991,17.7,24,12,11,7,6,14,27,51.9,13,13,5,8,15,39,49,1,Matches
2456,Eric Smith,se SWE,"DF,MF",St. Pauli,de Bundesliga,27,1997,31.4,46,29,26,17,3,23,40,57.5,17,37,10,27,37,83,104,4,Matches
2457,Justin Smith,ca CAN,MF,Espanyol,es La Liga,21,2003,2.3,9,3,3,6,0,4,6,66.7,2,5,1,4,4,13,3,0,Matches
2458,Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,24,2000,22.7,31,18,7,14,10,8,24,33.3,16,22,2,20,11,42,16,0,Matches
2459,Ivan Smolčić,hr CRO,DF,Como,it Serie A,23,2000,7.0,16,9,8,7,1,9,13,69.2,4,8,2,6,10,26,24,0,Matches
2460,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,29,1995,1.1,0,0,0,0,0,0,2,0.0,2,2,1,1,2,2,14,0,Matches
2461,Simon Sohm,ch SUI,MF,Parma,it Serie A,23,2001,33.2,28,17,11,13,4,16,35,45.7,19,11,3,8,26,54,36,0,Matches
2462,Alex Sola,es ESP,"MF,FW",Getafe,es La Liga,25,1999,11.4,21,14,9,12,0,9,25,36.0,16,8,0,8,7,28,11,1,Matches
2463,Arnau Solà,es ESP,MF,Villarreal,es La Liga,21,2003,0.1,0,0,0,0,0,0,2,0.0,2,1,1,0,0,0,0,0,Matches
2464,Dominic Solanke,eng ENG,FW,Tottenham,eng Premier League,26,1997,24.5,18,11,1,12,5,4,16,25.0,12,20,9,11,1,19,23,0,Matches
2465,Ola Solbakken,no NOR,"MF,FW",Empoli,it Serie A,25,1998,8.4,7,4,0,6,1,3,6,50.0,3,0,0,0,2,9,8,0,Matches
2466,Carlos Soler,es ESP,"MF,FW",West Ham,eng Premier League,27,1997,15.7,16,11,9,6,1,7,23,30.4,16,19,6,13,8,24,21,2,Matches
2467,Julio Soler,ar ARG,"DF,FW",Bournemouth,eng Premier League,19,2005,0.1,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0,Matches
2468,Oumar Solet,fr FRA,DF,Udinese,it Serie A,24,2000,18.6,33,19,18,13,2,21,30,70.0,9,32,19,13,17,50,78,4,Matches
2469,Jhon Solis,co COL,MF,Girona,es La Liga,19,2004,5.9,13,7,3,9,1,6,14,42.9,8,13,1,12,4,17,6,1,Matches
2470,Daniele Sommariva,it ITA,GK,Genoa,it Serie A,27,1997,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
2471,Yann Sommer,ch SUI,GK,Inter,it Serie A,35,1988,33.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,13,1,Matches
2472,David Soria,es ESP,GK,Getafe,es La Liga,31,1993,38.0,4,4,4,0,0,4,5,80.0,1,0,0,0,1,5,21,3,Matches
2473,Juan Soriano,es ESP,GK,Leganés,es La Liga,26,1997,6.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,Matches
2474,Borna Sosa,hr CRO,DF,Torino,it Serie A,26,1998,13.1,26,19,14,7,5,16,25,64.0,9,13,6,7,14,40,33,0,Matches
2475,Ramón Sosa,py PAR,"FW,MF",Nott'ham Forest,eng Premier League,24,1999,3.3,5,3,3,0,2,1,5,20.0,4,9,0,9,4,9,5,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2476,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,20,2003,13.9,28,17,8,10,10,13,31,41.9,18,9,1,8,5,33,9,1,Matches
2477,Florian Sotoca,fr FRA,"FW,MF",Lens,fr Ligue 1,33,1990,19.9,22,13,3,8,11,12,22,54.5,10,12,2,10,14,36,25,0,Matches
2478,Riccardo Sottil,it ITA,"FW,MF",Fiorentina,it Serie A,25,1999,9.3,5,4,3,1,1,3,4,75.0,1,1,0,1,4,9,3,0,Matches
2479,Riccardo Sottil,it ITA,"FW,MF",Milan,it Serie A,25,1999,1.4,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
2480,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,29,1995,28.5,46,21,20,23,3,26,44,59.1,18,41,21,20,20,66,85,1,Matches
2481,Matìas Soulé,ar ARG,"MF,DF",Roma,it Serie A,21,2003,19.8,26,16,12,7,7,10,23,43.5,13,25,3,22,9,35,25,0,Matches
2482,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,25,1999,24.1,37,20,24,12,1,21,33,63.6,12,22,10,12,27,64,34,4,Matches
2483,Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,23,2000,21.1,25,14,8,10,7,13,49,26.5,36,19,4,15,16,41,32,0,Matches
2484,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,27,1997,22.9,25,14,13,10,2,8,17,47.1,9,18,3,15,28,53,26,1,Matches
2485,Saidou Sow,gn GUI,DF,Strasbourg,fr Ligue 1,22,2002,11.3,9,5,6,3,0,6,12,50.0,6,15,9,6,15,24,37,2,Matches
2486,Saidou Sow,gn GUI,DF,Nantes,fr Ligue 1,22,2002,8.9,17,11,13,4,0,6,10,60.0,4,19,12,7,13,30,46,1,Matches
2487,Djed Spence,eng ENG,DF,Tottenham,eng Premier League,23,2000,19.9,47,34,25,15,7,23,30,76.7,7,28,9,19,21,68,74,2,Matches
2488,Leonardo Spinazzola,it ITA,"DF,FW",Napoli,it Serie A,31,1993,16.9,17,10,6,9,2,10,23,43.5,13,12,1,11,9,26,31,1,Matches
2489,Marco Sportiello,it ITA,GK,Milan,it Serie A,32,1992,1.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
2490,Anton Stach,de GER,"MF,DF",Hoffenheim,de Bundesliga,25,1998,28.7,66,46,25,37,4,32,47,68.1,15,47,13,34,46,112,101,2,Matches
2491,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,27,1996,24.5,49,30,22,24,3,25,46,54.3,21,44,10,34,18,67,42,2,Matches
2492,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,24,2000,9.7,13,11,6,4,3,7,15,46.7,8,10,6,4,6,19,29,1,Matches
2493,Filip Stankovic,rs SRB,GK,Venezia,it Serie A,22,2002,15.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,2,Matches
2494,Jay Stansfield,eng ENG,MF,Fulham,eng Premier League,21,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2495,Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,29,1995,25.2,40,20,25,14,1,18,27,66.7,9,29,21,8,31,71,129,3,Matches
2496,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,29,1995,23.4,33,21,20,11,2,14,21,66.7,7,41,27,14,36,69,129,1,Matches
2497,Lucas Stassin,be BEL,FW,Saint-Étienne,fr Ligue 1,19,2004,21.0,16,11,3,5,8,6,20,30.0,14,10,0,10,3,19,8,0,Matches
2498,Jason Steele,eng ENG,GK,Brighton,eng Premier League,33,1990,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
2499,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,es La Liga,19,2004,10.5,6,6,2,1,3,2,8,25.0,6,10,1,9,2,8,11,0,Matches
2500,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,28,1996,3.2,3,2,1,0,2,2,5,40.0,3,5,1,4,2,5,6,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2501,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,30,1994,15.4,34,20,25,9,0,17,30,56.7,13,20,13,7,13,47,53,2,Matches
2502,Leonidas Stergiou,ch SUI,DF,Stuttgart,de Bundesliga,22,2002,9.5,24,13,9,11,4,16,19,84.2,3,16,5,11,14,38,39,0,Matches
2503,Raheem Sterling,eng ENG,"FW,MF",Arsenal,eng Premier League,29,1994,5.5,9,4,1,3,5,5,10,50.0,5,3,0,3,1,10,4,0,Matches
2504,Enzo Sternal,fr FRA,"FW,MF",Marseille,fr Ligue 1,17,2007,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2505,Finley Stevens,wls WAL,DF,St. Pauli,de Bundesliga,21,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2506,Ross Stewart,sct SCO,FW,Southampton,eng Premier League,28,1996,4.3,6,4,1,1,4,3,8,37.5,5,3,0,3,1,7,7,0,Matches
2507,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,23,2001,30.5,49,27,18,25,6,14,30,46.7,16,29,9,20,26,75,50,4,Matches
2508,Kevin Stöger,at AUT,MF,Gladbach,de Bundesliga,30,1993,17.2,37,21,23,10,4,16,39,41.0,23,24,3,21,16,53,26,3,Matches
2509,Stoichkov,es ESP,"MF,FW",Alavés,es La Liga,30,1993,7.8,14,9,6,7,1,6,11,54.5,5,2,0,2,1,15,7,0,Matches
2510,Petar Stojanović,si SVN,MF,Empoli,it Serie A,28,1995,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2511,Jakub Stolarczyk,pl POL,GK,Leicester City,eng Premier League,23,2000,10.0,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,6,1,Matches
2512,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,30,1994,6.1,6,2,3,2,1,5,5,100.0,0,5,3,2,4,10,19,1,Matches
2513,Jørgen Strand Larsen,no NOR,FW,Wolves,eng Premier League,24,2000,28.7,10,6,2,3,5,4,27,14.8,23,19,4,15,6,16,29,0,Matches
2514,Gabriel Strefezza,br BRA,"FW,MF",Como,it Serie A,27,1997,29.1,57,39,20,20,17,21,55,38.2,34,24,2,22,13,70,26,0,Matches
2515,Cristhian Stuani,uy URU,FW,Girona,es La Liga,37,1986,12.0,9,7,1,7,1,5,8,62.5,3,4,1,3,7,16,11,0,Matches
2516,Álex Suárez,es ESP,DF,Las Palmas,es La Liga,31,1993,27.3,40,23,30,9,1,20,27,74.1,7,39,24,15,13,53,107,2,Matches
2517,Denis Suárez,es ESP,MF,Villarreal,es La Liga,30,1994,6.8,12,8,7,2,3,4,10,40.0,6,4,1,3,3,15,3,0,Matches
2518,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,26,1997,24.0,59,39,25,22,12,30,72,41.7,42,27,3,24,36,95,40,1,Matches
2519,Luka Sučić,hr CRO,MF,Real Sociedad,es La Liga,21,2002,19.9,25,18,8,12,5,10,26,38.5,16,30,2,28,15,40,16,1,Matches
2520,Yukinari Sugawara,jp JPN,"DF,MF",Southampton,eng Premier League,24,2000,17.3,31,18,16,14,1,19,31,61.3,12,21,10,11,11,42,53,3,Matches
2521,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,28,1995,11.7,14,12,9,5,0,10,14,71.4,4,11,6,5,4,18,46,1,Matches
2522,Ibrahim Sulemana,gh GHA,MF,Atalanta,it Serie A,21,2003,3.1,9,4,4,5,0,2,8,25.0,6,2,0,2,0,9,1,0,Matches
2523,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,22,2002,15.6,22,17,9,5,8,10,15,66.7,5,16,4,12,6,28,9,0,Matches
2524,Crysencio Summerville,nl NED,"FW,MF",West Ham,eng Premier League,22,2001,8.7,13,7,2,8,3,3,9,33.3,6,13,4,9,0,13,7,0,Matches
2525,Tomáš Suslov,sk SVK,"MF,FW",Hellas Verona,it Serie A,22,2002,23.1,54,38,23,24,7,23,72,31.9,49,30,2,28,18,72,17,1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2526,Suso,es ESP,"FW,MF",Sevilla,es La Liga,30,1993,6.7,10,7,3,6,1,4,11,36.4,7,4,0,4,4,14,2,0,Matches
2527,Zion Suzuki,jp JPN,GK,Parma,it Serie A,21,2002,36.8,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,35,4,Matches
2528,Mattias Svanberg,se SWE,MF,Wolfsburg,de Bundesliga,25,1999,13.5,20,10,6,11,3,9,19,47.4,10,11,4,7,15,35,26,0,Matches
2529,Daniel Svensson,se SWE,"DF,FW",Dortmund,de Bundesliga,22,2002,8.7,15,11,5,6,4,7,11,63.6,4,10,4,6,5,20,30,0,Matches
2530,Marin Šverko,hr CRO,DF,Venezia,it Serie A,26,1998,12.4,20,9,14,6,0,10,12,83.3,2,10,5,5,16,36,45,3,Matches
2531,Mile Svilar,rs SRB,GK,Roma,it Serie A,24,1999,38.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,12,2,Matches
2532,Michael Svoboda,at AUT,DF,Venezia,it Serie A,25,1998,14.6,26,14,19,6,1,8,19,42.1,11,19,11,8,22,48,66,2,Matches
2533,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,es La Liga,20,2004,15.0,23,16,9,10,4,13,20,65.0,7,12,1,11,3,26,10,1,Matches
2534,Abakar Sylla,ci CIV,DF,Strasbourg,fr Ligue 1,21,2002,10.6,27,15,14,11,2,15,17,88.2,2,18,10,8,11,38,63,0,Matches
2535,Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,30,1994,12.8,25,10,17,7,1,15,29,51.7,14,13,4,9,10,35,34,1,Matches
2536,Mamadou Sylla,sn SEN,"FW,MF",Valladolid,es La Liga,30,1994,17.6,8,4,3,3,2,2,9,22.2,7,8,0,8,3,11,14,1,Matches
2537,Wojciech Szczęsny,pl POL,GK,Barcelona,es La Liga,34,1990,15.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,20,1,Matches
2538,Sammie Szmodics,ie IRL,"FW,MF",Ipswich Town,eng Premier League,28,1995,11.0,16,10,4,10,2,7,26,26.9,19,10,2,8,6,22,14,0,Matches
2539,Dominik Szoboszlai,hu HUN,MF,Liverpool,eng Premier League,23,2000,27.7,38,20,14,19,5,17,45,37.8,28,39,5,34,9,47,19,2,Matches
2540,Alexander Sørloth,no NOR,FW,Atlético Madrid,es La Liga,28,1995,17.4,9,5,2,5,2,3,6,50.0,3,6,1,5,1,10,28,0,Matches
2541,Musa Al-Taamari,jo JOR,"FW,MF",Montpellier,fr Ligue 1,27,1997,12.4,14,10,4,5,5,8,15,53.3,7,2,0,2,3,17,3,2,Matches
2542,Musa Al-Taamari,jo JOR,"FW,MF",Rennes,fr Ligue 1,27,1997,6.3,4,1,1,1,2,0,4,0.0,4,5,0,5,2,6,2,0,Matches
2543,Haris Tabakovic,ba BIH,FW,Hoffenheim,de Bundesliga,30,1994,9.1,3,1,1,0,2,0,3,0.0,3,4,2,2,1,4,16,0,Matches
2544,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,31,1992,21.1,57,37,24,22,11,29,48,60.4,19,25,7,18,36,93,55,0,Matches
2545,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,28,1996,33.0,19,12,12,6,1,10,16,62.5,6,22,16,6,36,55,157,2,Matches
2546,Adrien Tameze,cm CMR,"MF,DF",Torino,it Serie A,30,1994,7.2,5,2,2,3,0,1,10,10.0,9,8,5,3,10,15,8,1,Matches
2547,Axel Tapé,fr FRA,"DF,MF",Paris S-G,fr Ligue 1,16,2007,2.0,3,1,1,2,0,2,2,100.0,0,2,2,0,1,4,5,0,Matches
2548,Renato Tapia,pe PER,"MF,DF",Leganés,es La Liga,29,1995,26.9,61,35,30,27,4,24,50,48.0,26,58,23,35,27,88,86,2,Matches
2549,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,25,1999,27.9,39,24,19,16,4,22,39,56.4,17,21,14,7,24,63,89,3,Matches
2550,Florian Tardieu,fr FRA,MF,Saint-Étienne,fr Ligue 1,32,1992,13.9,18,14,6,9,3,6,17,35.3,11,18,5,13,15,33,21,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2551,Mehdi Taremi,ir IRN,FW,Inter,it Serie A,32,1992,9.1,7,1,2,2,3,1,4,25.0,3,11,2,9,0,7,11,0,Matches
2552,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,28,1995,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,Matches
2553,Oussama Targhalline,ma MAR,MF,Le Havre,fr Ligue 1,22,2002,11.0,19,14,12,3,4,5,12,41.7,7,14,7,7,19,38,14,2,Matches
2554,James Tarkowski,eng ENG,DF,Everton,eng Premier League,31,1992,32.5,64,40,39,22,3,24,39,61.5,15,57,42,15,41,105,213,4,Matches
2555,César Tárrega,es ESP,DF,Valencia,es La Liga,22,2002,33.6,49,37,33,13,3,19,31,61.3,12,41,20,21,22,71,222,2,Matches
2556,Nuno Tavares,pt POR,DF,Lazio,it Serie A,24,2000,18.7,28,21,15,8,5,14,34,41.2,20,21,3,18,21,49,44,2,Matches
2557,Marcus Tavernier,eng ENG,"FW,MF",Bournemouth,eng Premier League,25,1999,21.5,43,24,15,19,9,10,27,37.0,17,16,3,13,5,48,11,0,Matches
